"site_date","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","panha","purse_seine","surface_gillnet_seine","demersal_gillnet","beach_seine","spear_fishing","hook_line","hook_line_shore","deviceid","meta.instanceID","meta.instanceName","database","duplicates"
"ST_IR210423","ST","IR",NA,NA,"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210423","ST","MA",NA,NA,"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210423","ST","PA",NA,NA,"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210423","ST","PP",NA,NA,"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210423","ST","RA","ribeira-afonso","wilson","2021-04-23","sim",NA,NA,2,0,0,0,0,NA,0,6,0,"collect:bNexxDhGE53ZkJFy_id","uuid:497dfb90-f970-4240-8d71-eda3fbfcedcf","registo-trabalho_2021-04-23","ST_220128_NV_152357",1
"ST_RP210423","ST","RP",NA,NA,"2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210427","ST","AT","angra-toldo","bruno","2021-04-27","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:WaAVa8ZV69dOnLQM_id","uuid:99ecde2e-252a-4e3e-aafc-6e99e4d1efaa","registo-trabalho_2021-04-27","ST_220128_NV_152357",1
"ST_IG210427","ST","IG","io-grande","joy","2021-04-27","sim",NA,NA,0,0,0,0,0,NA,0,7,2,"collect:0TZDpWtvn3gXRNgv_id","uuid:be27159f-61d1-4521-aa2c-08aa3a98a62c","registo-trabalho_2021-04-27","ST_220128_NV_152357",1
"ST_IR210427","ST","IR",NA,NA,"2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210427","ST","MA","malanza","fanho","2021-04-27","nao-pesca","outra","Todos os pescadores foram participar numa reunião na direção de Oikos.",2,0,0,0,0,NA,12,1,1,"collect:e8DuO1iOYWqLeplc_id","uuid:4f9a972d-da3d-469f-93dd-52a410578a81","registo-trabalho_2021-04-27","ST_220128_NV_152357",1
"ST_PA210427","ST","PA","porto-alegre","arlindo","2021-04-27","sim",NA,NA,7,0,1,0,0,NA,8,3,2,"collect:9vCqASyAxpnzkCYQ_id","uuid:33997349-9667-456d-8923-6594ff96279e","registo-trabalho_2021-04-27","ST_220128_NV_152357",1
"ST_PP210427","ST","PP",NA,NA,"2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210427","ST","RA",NA,NA,"2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210427","ST","RP","ribeira-peixe","jakson","2021-04-27","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:xKt5a0tzFKaPOFr4_id","uuid:c37daa38-369a-455f-b318-3aa7a886f3dc","registo-trabalho_2021-04-27","ST_220128_NV_152357",1
"ST_AT210430","ST","AT","angra-toldo","bruno","2021-04-30","sim",NA,NA,0,0,0,0,0,NA,0,2,0,"collect:WaAVa8ZV69dOnLQM_id","uuid:1931005f-ae66-4b36-8aa5-4376ad5231ae","registo-trabalho_2021-04-30","ST_220128_NV_152357",1
"ST_IG210430","ST","IG","io-grande","joy","2021-04-30","sim",NA,NA,0,0,0,0,0,NA,0,8,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:29623a2a-b94d-40dd-bffd-18b3c635f8f1","registo-trabalho_2021-04-30","ST_220128_NV_152357",1
"ST_IR210430","ST","IR",NA,NA,"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210430","ST","MA","malanza","fanho","2021-04-30","sim",NA,NA,2,0,0,0,0,NA,15,0,2,"collect:e8DuO1iOYWqLeplc_id","uuid:a0151f7b-5e2d-44e8-a56f-3a8492ae27ab","registo-trabalho_2021-04-30","ST_220128_NV_152357",1
"ST_PA210430","ST","PA",NA,NA,"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210430","ST","PP",NA,NA,"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210430","ST","RA","ribeira-afonso","wilson","2021-04-30","sim",NA,NA,3,0,0,0,0,NA,4,16,10,"collect:bNexxDhGE53ZkJFy_id","uuid:c30bd13e-cde7-49ae-8687-1139fbfd772e","registo-trabalho_2021-04-30","ST_220128_NV_152357",1
"ST_RP210430","ST","RP",NA,NA,"2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210504","ST","AT",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IG210504","ST","IG",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IR210504","ST","IR",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210504","ST","MA",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210504","ST","PA",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210504","ST","PP",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210504","ST","RA",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210504","ST","RP",NA,NA,"2021-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210507","ST","AT",NA,NA,"2021-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IG210507","ST","IG","io-grande","joy","2021-05-07","sim",NA,NA,0,0,0,0,0,NA,0,7,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:88d5f5a0-51bb-4e0d-9406-4689181bf740","registo-trabalho_2021-05-07","ST_220128_NV_152357",1
"ST_IR210507","ST","IR","ilheu-rolas","felipe","2021-05-07","sim",NA,NA,2,0,0,0,0,NA,3,1,3,"collect:w4CjMn3mIa7PYAYf_id","uuid:455e69d5-bccc-4faf-ab59-9cf5b28e10dd","registo-trabalho_2021-05-07","ST_220128_NV_152357",1
"ST_MA210507","ST","MA","malanza","arlindo","2021-05-07","sim",NA,NA,2,0,0,0,0,NA,4,0,0,"collect:e8DuO1iOYWqLeplc_id","uuid:aa3f590e-afe8-4625-9497-cee6c5d0808b","registo-trabalho_2021-05-07","ST_220128_NV_152357",1
"ST_PA210507","ST","PA","porto-alegre","arlindo","2021-05-07","sim",NA,NA,25,0,1,0,0,NA,15,1,2,"collect:9vCqASyAxpnzkCYQ_id","uuid:4ea3cc56-e423-4f7a-8192-9de68828b71a","registo-trabalho_2021-05-07","ST_220128_NV_152357",1
"ST_PP210507","ST","PP",NA,NA,"2021-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210507","ST","RA","ribeira-afonso","wilson","2021-05-07","sim",NA,NA,2,0,0,0,0,NA,2,17,6,"collect:bNexxDhGE53ZkJFy_id","uuid:f75ec45e-16ca-4563-93cc-468bfd492e88","registo-trabalho_2021-05-07","ST_220128_NV_152357",2
"ST_RA210507","ST","RA","ribeira-afonso","wilson","2021-05-07","sim",NA,NA,2,0,0,0,0,NA,2,17,6,"collect:bNexxDhGE53ZkJFy_id","uuid:f75ec45e-16ca-4563-93cc-468bfd492e88","registo-trabalho_2021-05-07","ST_220128_NV_152357",2
"ST_RP210507","ST","RP",NA,NA,"2021-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210511","ST","AT",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IG210511","ST","IG","io-grande","joy","2021-05-11","sim",NA,NA,0,0,0,0,0,NA,0,3,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:d699046b-5ffa-4302-8dc3-ba18faf684b2","registo-trabalho_2021-05-11","ST_220128_NV_152357",1
"ST_IR210511","ST","IR",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210511","ST","MA","malanza","fanho","2021-05-11","sim",NA,NA,2,0,0,0,0,NA,15,2,2,"collect:e8DuO1iOYWqLeplc_id","uuid:2315022e-f961-41d0-9dfc-d2016f90e9cf","registo-trabalho_2021-05-11","ST_220128_NV_152357",1
"ST_PA210511","ST","PA",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210511","ST","PP",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210511","ST","RA",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210511","ST","RP",NA,NA,"2021-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210514","ST","AT","angra-toldo","bruno","2021-05-14","sim",NA,NA,0,0,0,0,0,NA,3,9,4,"collect:WaAVa8ZV69dOnLQM_id","uuid:b7b0f0e6-1f9f-4234-be7e-3792057430a9","registo-trabalho_2021-05-14","ST_220128_NV_152357",2
"ST_AT210514","ST","AT","angra-toldo","bruno","2021-05-14","sim",NA,NA,0,0,0,0,0,NA,3,9,4,"collect:WaAVa8ZV69dOnLQM_id","uuid:b7b0f0e6-1f9f-4234-be7e-3792057430a9","registo-trabalho_2021-05-14","ST_220128_NV_152357",2
"ST_IG210514","ST","IG","io-grande","joy","2021-05-14","sim",NA,NA,0,0,0,0,0,NA,0,8,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:513839e0-c550-4a74-9513-fa6451d0c5a1","registo-trabalho_2021-05-14","ST_220128_NV_152357",1
"ST_IR210514","ST","IR",NA,NA,"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210514","ST","MA",NA,NA,"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210514","ST","PA",NA,NA,"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210514","ST","PP",NA,NA,"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210514","ST","RA","ribeira-afonso","wilson","2021-05-14","sim",NA,NA,4,0,0,0,0,NA,2,9,7,"collect:bNexxDhGE53ZkJFy_id","uuid:ed13b33f-c532-4b16-9109-a5cd2f9c7cb8","registo-trabalho_2021-05-14","ST_220128_NV_152357",1
"ST_RP210514","ST","RP",NA,NA,"2021-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IR210515","ST","IR","ilheu-rolas","felipe","2021-05-15","sim",NA,NA,3,0,0,0,0,NA,2,1,6,"collect:w4CjMn3mIa7PYAYf_id","uuid:530bc5b4-df18-409b-8b8e-175194c4186e","registo-trabalho_2021-05-15","ST_220128_NV_152357",1
"ST_AT210518","ST","AT","angra-toldo","bruno","2021-05-18","sim",NA,NA,0,0,0,0,0,NA,1,7,2,"collect:WaAVa8ZV69dOnLQM_id","uuid:77f31814-fc6a-4a49-89cd-89ad38094b0a","registo-trabalho_2021-05-18","ST_220128_NV_152357",2
"ST_AT210518","ST","AT","angra-toldo","bruno","2021-05-18","sim",NA,NA,0,0,0,0,0,NA,1,7,2,"collect:WaAVa8ZV69dOnLQM_id","uuid:77f31814-fc6a-4a49-89cd-89ad38094b0a","registo-trabalho_2021-05-18","ST_220128_NV_152357",2
"ST_IG210518","ST","IG","io-grande","joy","2021-05-18","sim",NA,NA,0,0,0,0,0,NA,0,9,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:45c746bf-9fcf-4a2b-8728-3e3817f52225","registo-trabalho_2021-05-18","ST_220128_NV_152357",1
"ST_IR210518","ST","IR",NA,NA,"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210518","ST","MA",NA,NA,"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210518","ST","PA",NA,NA,"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210518","ST","PP",NA,NA,"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210518","ST","RA","ribeira-afonso","wilson","2021-05-18","pessoal",NA,NA,0,11,0,0,0,NA,2,2,7,"collect:bNexxDhGE53ZkJFy_id","uuid:c81308a9-df17-4ba7-98ba-14c4203aaa51","registo-trabalho_2021-05-18","ST_220128_NV_152357",1
"ST_RP210518","ST","RP",NA,NA,"2021-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IR210519","ST","IR","ilheu-rolas","felipe","2021-05-19","sim",NA,NA,4,0,0,0,0,NA,4,1,6,"collect:w4CjMn3mIa7PYAYf_id","uuid:e5e21ca0-4743-426f-90a7-7d7b3b078707","registo-trabalho_2021-05-19","ST_220128_NV_152357",1
"ST_AT210521","ST","AT","angra-toldo","bruno","2021-05-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:WaAVa8ZV69dOnLQM_id","uuid:67f062d1-bca1-4db4-bf2b-459a79bdadbc","registo-trabalho_2021-05-21","ST_220128_NV_152357",1
"ST_IG210521","ST","IG","io-grande","joy","2021-05-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:3ba5eee2-bb76-46dd-8b66-620b4fb08df0","registo-trabalho_2021-05-21","ST_220128_NV_152357",1
"ST_IR210521","ST","IR",NA,NA,"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210521","ST","MA","malanza","fanho","2021-05-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:e8DuO1iOYWqLeplc_id","uuid:527821ee-7b34-4782-859b-510952da23b0","registo-trabalho_2021-05-21","ST_220128_NV_152357",1
"ST_PA210521","ST","PA",NA,NA,"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210521","ST","PP",NA,NA,"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210521","ST","RA","ribeira-afonso","wilson","2021-05-21","sim",NA,NA,0,6,0,0,0,NA,0,4,3,"collect:bNexxDhGE53ZkJFy_id","uuid:5aede5c4-6116-4ea3-afa7-6ac91bd3c77d","registo-trabalho_2021-05-21","ST_220128_NV_152357",1
"ST_RP210521","ST","RP",NA,NA,"2021-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IR210522","ST","IR","ilheu-rolas","felipe","2021-05-22","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,2,"collect:w4CjMn3mIa7PYAYf_id","uuid:abee1dbe-971c-4997-890e-ebef03e3fc5a","registo-trabalho_2021-05-22","ST_220128_NV_152357",1
"ST_MA210524","ST","MA","malanza","fanho","2021-05-24","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:e8DuO1iOYWqLeplc_id","uuid:63b6e658-3969-42fa-ac07-864589cf81b9","registo-trabalho_2021-05-24","ST_220128_NV_152357",1
"ST_AT210525","ST","AT","angra-toldo","bruno","2021-05-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:WaAVa8ZV69dOnLQM_id","uuid:b5d9a69b-1a7d-4569-b3a4-4cf3344ac295","registo-trabalho_2021-05-25","ST_220128_NV_152357",1
"ST_IG210525","ST","IG","io-grande","joy","2021-05-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:23b415fd-6990-4b27-87b5-b796188b00f9","registo-trabalho_2021-05-25","ST_220128_NV_152357",1
"ST_IR210525","ST","IR",NA,NA,"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210525","ST","MA",NA,NA,"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210525","ST","PA","porto-alegre","arlindo","2021-05-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:9vCqASyAxpnzkCYQ_id","uuid:e3f7b64d-631e-43a9-8a48-ae5a624f526d","registo-trabalho_2021-05-25","ST_220128_NV_152357",2
"ST_PA210525","ST","PA","porto-alegre","arlindo","2021-05-25","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:9vCqASyAxpnzkCYQ_id","uuid:e3f7b64d-631e-43a9-8a48-ae5a624f526d","registo-trabalho_2021-05-25","ST_220128_NV_152357",2
"ST_PP210525","ST","PP",NA,NA,"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210525","ST","RA","ribeira-afonso","wilson","2021-05-25","sim",NA,NA,0,10,0,0,0,NA,0,0,0,"collect:bNexxDhGE53ZkJFy_id","uuid:1b56a1f7-73c0-46fa-9978-67318bf2f3f9","registo-trabalho_2021-05-25","ST_220128_NV_152357",1
"ST_RP210525","ST","RP",NA,NA,"2021-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210528","ST","AT",NA,NA,"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IG210528","ST","IG","io-grande","joy","2021-05-28","sim",NA,NA,0,0,0,0,0,NA,0,3,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:21cbf192-511e-4e4e-b90f-6bd9949e76e9","registo-trabalho_2021-05-28","ST_220128_NV_152357",1
"ST_IR210528","ST","IR","ilheu-rolas","felipe","2021-05-28","sim",NA,NA,3,0,0,0,0,NA,5,1,3,"collect:w4CjMn3mIa7PYAYf_id","uuid:3899cb0d-905c-47c4-8a63-a952a3065f35","registo-trabalho_2021-05-28","ST_220128_NV_152357",1
"ST_MA210528","ST","MA","malanza","fanho","2021-05-28","sim",NA,NA,2,0,0,0,0,NA,9,3,1,"collect:e8DuO1iOYWqLeplc_id","uuid:0e516de8-c3cf-43a9-b28b-3885662b633b","registo-trabalho_2021-05-28","ST_220128_NV_152357",1
"ST_PA210528","ST","PA",NA,NA,"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210528","ST","PP",NA,NA,"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210528","ST","RA","ribeira-afonso","wilson","2021-05-28","sim",NA,NA,0,11,0,0,0,NA,0,2,2,"collect:bNexxDhGE53ZkJFy_id","uuid:da15f3d2-a0f5-4c0a-8757-e634e0d610b5","registo-trabalho_2021-05-28","ST_220128_NV_152357",1
"ST_RP210528","ST","RP",NA,NA,"2021-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210530","ST","RP","ribeira-peixe","jakson","2021-05-30","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:xKt5a0tzFKaPOFr4_id","uuid:db134003-6851-4f50-b7d5-3194631de94e","registo-trabalho_2021-05-30","ST_220128_NV_152357",1
"ST_AT210601","ST","AT","angra-toldo","bruno","2021-06-01","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:WaAVa8ZV69dOnLQM_id","uuid:58146d3e-a8d2-4e60-86d8-6972fe400bcc","registo-trabalho_2021-06-01","ST_220128_NV_152357",1
"ST_IG210601","ST","IG","io-grande","joy","2021-06-01","nao-pesca","outra","Porqui os pais tiveram a festejar primeiro de junho com as suas crianças",0,0,0,0,0,NA,0,0,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:d99d66df-f92a-4c61-b892-36a4a0ef6ef2","registo-trabalho_2021-06-01","ST_220128_NV_152357",1
"ST_IR210601","ST","IR","ilheu-rolas","felipe","2021-06-01","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,1,"collect:w4CjMn3mIa7PYAYf_id","uuid:24798a29-54a2-48d9-afb5-da03cc47b551","registo-trabalho_2021-06-01","ST_220128_NV_152357",1
"ST_MA210601","ST","MA",NA,NA,"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210601","ST","PA",NA,NA,"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210601","ST","PP",NA,NA,"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210601","ST","RA",NA,NA,"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210601","ST","RP",NA,NA,"2021-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210604","ST","AT",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_IG210604","ST","IG","io-grande","joy","2021-06-04","nao-pesca","mal-tempo",NA,0,0,0,0,0,NA,0,0,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:7b13d468-1579-471f-a8de-e53fd2d17c97","registo-trabalho_2021-06-04","ST_220128_NV_152357",1
"ST_IR210604","ST","IR",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210604","ST","MA",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210604","ST","PA",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PP210604","ST","PP",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210604","ST","RA",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RP210604","ST","RP",NA,NA,"2021-06-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_AT210608","ST","AT","angra-toldo","bruno","2021-06-08","sim",NA,NA,0,0,0,0,0,NA,1,7,3,"collect:WaAVa8ZV69dOnLQM_id","uuid:091dce7a-7886-4bc6-aa1a-836e055a3a98","registo-trabalho_2021-06-08","ST_220128_NV_152357",2
"ST_AT210608","ST","AT","angra-toldo","bruno","2021-06-08","sim",NA,NA,0,0,0,0,0,NA,1,7,3,"collect:WaAVa8ZV69dOnLQM_id","uuid:091dce7a-7886-4bc6-aa1a-836e055a3a98","registo-trabalho_2021-06-08","ST_220128_NV_152357",2
"ST_IG210608","ST","IG","io-grande","joy","2021-06-08","sim",NA,NA,0,0,0,0,0,NA,0,2,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:46e4bc2a-46c6-4670-8b64-c574de49f32f","registo-trabalho_2021-06-08","ST_220128_NV_152357",2
"ST_IG210608","ST","IG","io-grande","joy","2021-06-08","sim",NA,NA,0,0,0,0,0,NA,0,2,0,"collect:0TZDpWtvn3gXRNgv_id","uuid:46e4bc2a-46c6-4670-8b64-c574de49f32f","registo-trabalho_2021-06-08","ST_220128_NV_152357",2
"ST_IR210608","ST","IR",NA,NA,"2021-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_MA210608","ST","MA",NA,NA,"2021-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_PA210608","ST","PA","porto-alegre","arlindo","2021-06-08","sim",NA,NA,7,2,0,0,0,NA,5,0,2,"collect:9vCqASyAxpnzkCYQ_id","uuid:928adcf1-6929-4e26-945e-88a2d9875429","registo-trabalho_2021-06-08","ST_220128_NV_152357",1
"ST_PP210608","ST","PP",NA,NA,"2021-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_220128_NV_152357",1
"ST_RA210608","ST","RA","ribeira-afonso","wilson","2021-06-08","sim",NA,NA,0,8,0,0,0,NA,0,2,2,"collect:bNexxDhGE53ZkJFy_id","uuid:43f4ae7d-274e-47c9-ba74-1a5ed3da2570","registo-trabalho_2021-06-08","ST_220128_NV_152357",1
